Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
3.34,486.9372,0.22922,0.04483,298,1.12175,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.05121,298,1.20258,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.05743,298,1.28041,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.06345,298,1.34178,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.06993,298,1.41613,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.0761,298,1.4775,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.08239,298,1.53488,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.08855,298,1.58976,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.09484,298,1.64265,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,486.9372,0.22922,0.1011,298,1.69554,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.00151,298,0.02106,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.0084,298,0.09291,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.0139,298,0.13931,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.02011,298,0.1942,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.0263,298,0.2406,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.03254,298,0.29,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.03881,298,0.33041,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.04483,298,0.36933,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.05129,298,0.40326,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.05769,298,0.44068,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.06384,298,0.47211,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.06981,298,0.50055,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.07605,298,0.53149,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.08231,298,0.56143,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.08855,298,0.58887,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.09496,298,0.61631,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.34,283.4093,0.14402,0.10122,298,0.63826,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.3,40.866,0.027,0.00156,298,0.34524,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.00297,298,0.47659,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.00568,298,0.67295,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.00817,298,0.81108,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.01109,298,0.9167,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.01381,298,0.99118,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.01634,298,1.06025,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.01936,298,1.12931,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.02194,298,1.18483,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.02497,298,1.21192,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.0276,298,1.24442,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.03043,298,1.30265,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.03305,298,1.33109,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.03586,298,1.37171,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.03844,298,1.41098,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.04123,298,1.4489,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.04394,298,1.47463,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.0468,298,1.50984,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.04958,298,1.54369,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.05216,298,1.57349,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.05497,298,1.58974,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.05768,298,1.61546,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.06047,298,1.65067,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.06323,298,1.67099,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.06595,298,1.70078,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.06869,298,1.72515,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.0714,298,1.74547,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.07421,298,1.76984,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.077,298,1.78609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.07967,298,1.81182,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.08234,298,1.83349,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.08526,298,1.85245,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.08802,298,1.87818,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.0906,298,1.89714,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.09336,298,1.91609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.09606,298,1.93234,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.09887,298,1.95807,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,40.866,0.027,0.10154,298,1.9662,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.000803368,298,0.28971,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.00205,298,0.47253,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.00568,298,0.77722,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.00817,298,0.90452,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.01086,298,0.99931,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.01358,298,1.09546,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.01659,298,1.1916,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.01945,298,1.26879,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.02233,298,1.32702,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.02472,298,1.39609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.02751,298,1.44619,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.03043,298,1.49088,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.03298,298,1.54098,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.03563,298,1.59109,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.03855,298,1.63307,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.04157,298,1.67776,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.04413,298,1.71838,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.04684,298,1.75495,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.0497,298,1.79557,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.05232,298,1.84161,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.0552,298,1.86464,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.05798,298,1.91474,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.06077,298,1.9513,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.06335,298,1.96349,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.06588,298,1.98922,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.06883,298,2.03662,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.07138,298,2.06641,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.07465,298,2.08266,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.07725,298,2.10568,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.07994,298,2.15849,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.0825,298,2.20454,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.08517,298,2.2086,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.08759,298,2.22079,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.09072,298,2.22485,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.09295,298,2.26277,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.09583,298,2.28173,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.09857,298,2.29391,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,60.822,0.039,0.10098,298,2.35485,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.00149,298,0.36149,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.00299,298,0.54836,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.00589,298,0.81108,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.00828,298,0.93431,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.01075,298,1.05754,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0139,298,1.16994,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.01618,298,1.24713,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.01933,298,1.33109,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.022,298,1.4015,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.02484,298,1.46921,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.02744,298,1.5288,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0302,298,1.58161,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.03305,298,1.63172,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.03577,298,1.67911,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.03869,298,1.73192,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.04102,298,1.7739,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0438,298,1.81047,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0468,298,1.85922,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0493,298,1.89849,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.05223,298,1.92693,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.05499,298,1.96485,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.05789,298,2.00412,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.06047,298,2.02578,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.06332,298,2.07183,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.06574,298,2.09891,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.06878,298,2.13141,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.07156,298,2.16662,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.07403,298,2.18693,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.07665,298,2.21943,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.07946,298,2.24652,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.08215,298,2.27902,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.08501,298,2.31016,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.08782,298,2.32371,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.09021,298,2.35485,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.0932,298,2.38464,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.09603,298,2.40766,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.09873,298,2.42527,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,88.388,0.071,0.10165,298,2.44694,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.00152,298,0.22742,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.00269,298,0.3344,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.00582,298,0.54566,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.00826,298,0.6716,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.01114,298,0.8016,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.01427,298,0.91264,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.01659,298,0.99254,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.01924,298,1.07379,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.022,298,1.1591,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.02481,298,1.21733,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.02725,298,1.29452,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.03022,298,1.35952,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.03298,298,1.39609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.03552,298,1.45702,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.03828,298,1.50307,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.04132,298,1.55453,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.04413,298,1.5938,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.04682,298,1.65609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.0493,298,1.6913,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.05214,298,1.73057,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.05483,298,1.77661,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.05755,298,1.81182,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.0604,298,1.85651,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.06321,298,1.88901,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.06592,298,1.90932,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.06846,298,1.9513,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.07145,298,1.9838,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.07398,298,2.02308,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.07647,298,2.05558,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.07932,298,2.09078,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.08231,298,2.11651,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.08501,298,2.15579,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.08777,298,2.17474,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.09026,298,2.20454,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.09306,298,2.22756,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.09583,298,2.26547,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.09831,298,2.28173,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.3,192.564,0.161,0.10135,298,2.30881,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.25,928.0,0.3524,0.00098394,273,1.81213,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00127,273,2.77955,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00168,273,3.27628,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.0023,273,3.91522,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00348,273,4.68034,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00492,273,5.21713,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00762,273,5.89613,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.01273,273,6.54107,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.01972,273,6.96369,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.02662,273,7.15798,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.0334,273,7.34625,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.04032,273,7.44039,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.04737,273,7.48846,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.05421,273,7.57459,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.06112,273,7.65671,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.0679,273,7.7168,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.07494,273,7.70879,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.08164,273,7.72281,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.08875,273,7.78289,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.09539,273,7.78289,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00168,298,1.70598,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.003,298,2.50515,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00389,298,2.93578,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00521,298,3.64683,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.00706,298,4.26573,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.0097,298,4.86862,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.01358,298,5.48753,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.01965,298,6.02431,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.02635,298,6.23863,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.03257,298,6.38685,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.03935,298,6.54107,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.04564,298,6.66325,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.05234,298,6.78343,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
